Vernier Format 2
Untitled.cmbl 10/17/2024 10:48:04 .
Latest
Time	Position	Velocity	Acceleration
2.899971	1.1824925	-0.00114334476678	0.0828933245249
2.933304	1.1828355	0.00128626286263	0.0664575791449
2.966637	1.182664	0.00200085334187	0.0808686312534
2.99997	1.1828355	0.0060025600256	0.105164950511
3.033303	1.183007	0.0110046933803	0.0768192447105
3.066636	1.183693	0.0127197105304	0.0095279683362
3.099969	1.184036	0.00971843051764	-0.00905156991936
3.133302	1.1842075	0.00986134861349	0.0295367018422
3.166635	1.1845505	0.0134343010097	0.0250109168825
3.199968	1.1852365	0.0135772191055	-0.0316804947179
3.233301	1.1855795	0.0104330209969	-0.0686013720206
3.266634	1.1859225	0.00714590479238	-0.0596689017054
3.299967	1.1859225	0.00686006860069	-0.0572869096213
3.3333	1.186437	0.00514505145052	-0.0965897790081
3.366633	1.186437	-0.000714590479237	-0.108976137845
3.399966	1.1862655	-0.00371587049204	-0.0844416193795
3.433299	1.186094	-0.00471629716297	-0.0968279782166
3.466632	1.186094	-0.00914675813425	-0.127436576497
3.499965	1.1855795	-0.0155780724474	-0.0961133805913
3.533298	1.1848935	-0.0175789257893	-0.0176267414219
3.566631	1.1842075	-0.0142918095848	-0.0104807651698
3.599964	1.184036	-0.0144347276806	-0.0953987829661
3.633297	1.1835215	-0.021580632473	-0.125650082434
3.66663	1.1828355	-0.0320136534699	0.0895629023602
3.699963	1.180606	-0.0211518781854	0.419707005209
3.733296	1.180606	0.0104330209969	0.348961840313
3.766629	1.182321	0.0147205638723	-0.0608598977474
3.799962	1.182321	-0.00171501715017	-0.248084475554
3.833295	1.1821495	-0.0165784991183	-0.021199729548
3.866628	1.1804345	-0.00943259432594	0.380880534239
3.899961	1.180606	0.0224381410481	0.414704821833
3.933294	1.1828355	0.0312990629906	0.0780102407526
3.966627	1.18335	0.021580632473	-0.131128664227
3.99996	1.184036	0.0148634819682	-0.126245580455
4.033293	1.1842075	0.0118622019554	-0.051212829807
4.066626	1.184722	0.0128626286263	-0.00714597625216
4.099959	1.185065	0.0137201372014	-0.0331096899683
4.133292	1.185751	0.0114334476678	-0.0834888225459
4.166625	1.1859225	0.00657423240899	-0.0953987829661
4.199958	1.186094	0.00385878858789	-0.0762237466895
4.233291	1.186094	0.0030012800128	-0.0903965995896
4.266624	1.186437	-0.00128626286263	-0.121243397078
4.299957	1.186094	-0.00743174098408	-0.0923021932569
4.33329	1.185751	-0.0087180038467	-0.0321568931347
4.366623	1.185408	-0.00728882288823	-0.028226606196
4.399956	1.185408	-0.00914675813425	-0.060621698539
4.433289	1.1848935	-0.0132913829138	-0.0446623515759
4.466622	1.184379	-0.0137201372014	0.0121481596286
4.499955	1.1838645	-0.0111476114761	0.0383500725532
4.533288	1.183693	-0.00957551242179	0.0265592117371
4.566621	1.18335	-0.0107188571886	0.0457342480137
4.599954	1.1828355	-0.00814633146331	0.101591962385
4.633287	1.182664	-0.00200085334187	0.107070544178
4.66662	1.1828355	0.000857508575086	0.0658620811239
4.699953	1.1828355	0.00100042667093	0.0574060092256
4.733286	1.1828355	0.0027154438211	0.0944459861325
4.766619	1.1828355	0.0087180038467	0.0936122889031
4.799952	1.1835215	0.0118622019554	0.0192941358808
4.833285	1.1838645	0.00886092194255	-0.0275120085707
4.866618	1.184036	0.00728882288823	-0.00333478891765
4.899951	1.1842075	0.00914675813425	0.0158402473589
4.933284	1.184722	0.00957551242179	0.00583588060591
4.966617	1.1848935	0.0090038400384	-0.000595498021007
4.99995	1.1852365	0.00986134861349	-0.0221525263816
5.033283	1.1855795	0.00943259432594	-0.0875382090888
5.066616	1.186094	0.00314419810865	-0.123863588371
5.099949	1.185751	-0.00200085334187	-0.0784866391694
5.133282	1.185751	-0.00200085334187	-0.0359680804691
5.166615	1.1855795	-0.00114334476678	-0.0722934597508
5.199948	1.1859225	-0.0062883962173	-0.118623205786
5.233281	1.1852365	-0.013148464818	-0.0602643997264
5.266614	1.184722	-0.0115763657637	0.0304894986758
5.299947	1.184379	-0.00757465907992	0.03060859828
5.33328	1.184379	-0.00743174098408	-0.0259637137161
5.366613	1.184036	-0.011290529572	-0.0335860883851
5.399946	1.1835215	-0.0124338743387	0.0320377935305
5.433279	1.183007	-0.00828924955916	0.079439436003
5.466612	1.183007	-0.00471629716297	0.0666957783533
5.499945	1.1828355	-0.00428754287543	0.0596689017054
5.533278	1.182664	-0.00257252572526	0.0921830936527
5.566611	1.1824925	0.00314419810865	0.0927785916737
5.599944	1.183007	0.00557380573806	0.0469252440557
5.633277	1.183007	0.00457337906712	0.0423994590961
5.66661	1.1831785	0.00671715050484	0.0781293403568
5.699943	1.18335	0.011290529572	0.078248439961
5.733276	1.184036	0.0135772191055	0.0343006860103
5.766609	1.184379	0.0124338743387	0.0104807651698
5.799942	1.184722	0.0141488914889	-0.0121481596287
5.833275	1.185408	0.013148464818	-0.065862081124
5.866608	1.185751	0.00857508575085	-0.0856326154215
5.899941	1.1859225	0.00528796954636	-0.0539521207036
5.933274	1.1859225	0.00614547812145	-0.0499027341608
5.966607	1.186437	0.00443046097128	-0.104093054073
5.99994	1.186437	-0.00257252572526	-0.115764815285
6.033273	1.186094	-0.00557380573806	-0.0727698581677
6.066606	1.1859225	-0.00528796954636	-0.0786057387736
6.099939	1.1859225	-0.00928967623009	-0.116122114097
6.133272	1.185408	-0.0155780724474	-0.0867045118594
6.166605	1.184722	-0.0174360076934	0.00297749010503
6.199938	1.184036	-0.0137201372014	0.0516892282238
6.233271	1.1838645	-0.0110046933803	0.0254873152993
6.266604	1.1835215	-0.0132913829138	0.0265592117371
6.299937	1.1828355	-0.0120051200512	0.0903965995896
6.33327	1.1824925	-0.00514505145051	0.0987335718838
6.366603	1.182664	-0.00228668953356	0.0214379287564
6.399936	1.1824925	-0.00471629716297	-0.0228671240069
6.433269	1.182321	-0.0057167238339	0.00262019129245
6.466602	1.182321	-0.010290102901	0.168287740738
6.499935	1.1807775	0.00686006860069	0.275596484124
6.533268	1.1828355	0.0207231238979	0.0665766787491
6.566601	1.1831785	0.0101471848052	-0.10456945249
6.599934	1.1835215	-0.000714590479238	0.0750327506475
6.633267	1.181978	0.0158639086391	0.242844092969
6.6666	1.184722	0.0301557182238	0.0435904551381
6.699933	1.185065	0.0171501715017	-0.139942034938
6.733266	1.185408	0.0132913829138	-0.138751038896
6.766599	1.1859225	0.00886092194255	-0.12922307056
6.799932	1.186094	0.00414462477958	-0.0919448944442
6.833265	1.186094	0.00200085334187	-0.0495454353482
6.866598	1.186094	0.00285836191695	-0.0614553957684
6.899931	1.186437	-0.000142918095848	-0.120290600244
6.933264	1.1862655	-0.00757465907992	-0.116241213702
6.966597	1.185751	-0.0104330209969	-0.0459724472221
6.99993	1.185408	-0.0090038400384	-0.0135773548791
7.033263	1.1852365	-0.0092896762301	-0.0331096899683
7.066596	1.1848935	-0.0120051200512	-0.0369208773027
7.099929	1.184379	-0.0134343010097	0.00131009564622
7.133262	1.1838645	-0.011290529572	0.0269165105497
7.166595	1.183693	-0.0105759390927	0.027631108175
7.199928	1.1831785	-0.0100042667093	0.0422803594919
7.233261	1.183007	-0.0087180038467	0.0792012367946
7.266594	1.1824925	-0.00457337906712	0.108737938637
7.299927	1.182664	0.000428754287543	0.087657308693
7.33326	1.182664	0.00185793524602	0.0503791325776
7.366593	1.1828355	0.00200085334187	0.0558577143709
7.399926	1.182664	0.00514505145051	0.0731271569803
7.433259	1.1831785	0.00843216765501	0.0515701286196
7.466592	1.18335	0.00886092194255	0.0108380639824
7.499925	1.183693	0.0092896762301	-0.0284648054044
7.533258	1.184036	0.00843216765501	-0.0797967348156
7.566591	1.184722	-0.00257252572526	0.032990590364
7.599924	1.183007	0.00786049527162	0.199491837039
7.633257	1.185065	0.0224381410481	0.0624081926021
7.66659	1.185408	0.0141488914889	-0.139703835729
7.699923	1.1859225	0.00643131431314	-0.176624713032
7.733256	1.185751	-0.000285836191693	-0.123268090349
7.766589	1.185751	-0.00171501715017	-0.0589543040802
7.799922	1.1855795	-0.00171501715017	-0.0637182882483
7.833255	1.185751	-0.00457337906712	-0.104807651698
7.866588	1.185408	-0.0107188571886	-0.0938504881115
7.899921	1.1848935	-0.0130055467221	-0.0263210125287
7.933254	1.184379	-0.0111476114761	0.011195362795
7.966587	1.1842075	-0.0101471848052	-0.00214379287564
7.99992	1.1838645	-0.0127197105304	0.0152447493379
8.033253	1.1831785	-0.0108617752844	0.0722934597509
8.066586	1.183007	-0.00557380573806	0.0724125593551
8.099919	1.183007	-0.00500213335467	0.0460915468263
8.133252	1.182664	-0.00414462477958	0.0584779056634
8.166585	1.182664	-0.00171501715017	0.0868236114635
8.199918	1.1824925	0.00228668953356	0.101234663572
8.233251	1.1828355	0.00614547812145	0.0844416193795
8.266584	1.183007	0.00728882288823	0.0751518502517
8.299917	1.1831785	0.0114334476678	0.0552622163499
8.33325	1.1838645	0.0127197105304	-0.00369208773025
8.366583	1.1842075	0.00957551242179	-0.0184604386514
8.399916	1.184379	0.00943259432594	0.0175076418177
8.433249	1.184722	0.0120051200512	0.0208424307354
8.466582	1.1852365	0.0130055467221	-0.0320377935305
8.499915	1.185751	0.00971843051764	-0.0830124241291
8.533248	1.1859225	0.00514505145051	-0.0758664478769
8.566581	1.1859225	0.00457337906713	-0.0638373878524
8.599914	1.1862655	0.00285836191695	-0.0955178825703
8.633247	1.1862655	-0.00228668953356	-0.113859221617
8.66658	1.186094	-0.00700298669653	-0.0814641292744
8.699913	1.1855795	-0.00671715050484	-0.0744372526265
8.733246	1.185751	-0.00886092194255	-0.144110521085
8.766579	1.1852365	-0.0181505981726	-0.153757589025
8.799912	1.184379	-0.0221523048564	-0.0656238819155
8.833245	1.1838645	-0.0268686020194	0.125888281642
8.866578	1.1818065	-0.0114334476678	0.234507120675
8.899911	1.1831785	0.000714590479238	0.0398983674078
8.933244	1.1828355	-0.0108617752844	-0.0943268865283
8.966577	1.182321	-0.0188651886519	0.0981380738628
8.99991	1.180606	-0.00343003430034	0.276191982145
9.033243	1.1821495	0.012148038147	0.139584736125
9.066576	1.182321	0.00514505145051	-0.00262019129246
9.099909	1.1821495	0.00500213335467	0.0225098251942
9.133242	1.1824925	0.00786049527162	0.0415657618666
9.166575	1.1828355	0.00843216765501	0.0549049175373
9.199908	1.183007	0.010290102901	0.0836079221501
9.233241	1.18335	0.0157209905432	0.0620508937895
9.266574	1.1842075	0.0170072534059	-0.0225098251943
9.299907	1.184722	0.0122909562429	-0.0599071009138
9.33324	1.1848935	0.010290102901	-0.0292985026338
9.366573	1.1852365	0.0122909562429	-0.0419230606792
9.399906	1.1859225	0.00914675813425	-0.0926594920694
9.433239	1.1859225	0.00414462477958	-0.0962324801955
9.466572	1.186094	0.00142918095848	-0.0677676747912
9.499905	1.1859225	0.00100042667093	-0.0696732684584
9.533238	1.1862655	-0.00185793524602	-0.103259356843
9.566571	1.1859225	-0.00771757717577	-0.0913493964232
9.599904	1.1855795	-0.00928967623009	-0.0451387499927
9.633237	1.1852365	-0.00914675813425	-0.0341815864061
9.66657	1.185065	-0.0108617752844	-0.0390646701784
9.699903	1.1845505	-0.0132913829138	-0.00786057387737
9.733236	1.184036	-0.0120051200512	0.0373972757196
9.766569	1.183693	-0.00914675813425	0.041208463054
9.799902	1.1835215	-0.00843216765501	0.0234626220279
9.833235	1.1831785	-0.00886092194255	0.0365159386485
9.866568	1.1828355	-0.00686006860069	0.07226963983
9.899901	1.182664	-0.00314419810865	0.0857993548674
9.933234	1.182664	-0.000343003430034	0.0765334056605
9.966567	1.182664	0.00185793524602	0.0665290389075
9.9999	1.1828355	0.00371587049204	0.0595974419429
